,vpsu,vstrat,mar1,mar2,adults,age,attend,babies,bible,blkwhite,born,cappun,childs,class,cohort,comprend,coninc,coop,courts,dateintv,degree,dwelling,earnrs,educ,eth1,ethnic,ethnum,famgen,family16,feeused,finalter,finrela,form,formwt,fund,fund16,gender1,gender2,god,granborn,happy,health,hefinfo,hhrace,hhtype,hhtype1,hispanic,hompop,id,incom16,income,income06,indus80,intage,intethn,inthisp,intrace1,intsex,intyrs,isco681,isco88,lngthinv,marital,mobile16,mode,natpark,natroad,natsoc,occ80,old1,old2,othlang,oversamp,parborn,partyid,permoral,phone,polviews,pray,prestg80,preteen,punsin,race,racecen1,raclive,realinc,reborn,reg16,region,relactiv,relate1,relate2,relexp,relexper,relhh1,relhh2,relhhd1,relhhd2,relig,relig16,reliten,rellife,relpersn,res16,respnum,rotapple,rplace,rvisitor,sampcode,sample,satfin,savesoul,sei,sex,sibs,size,spaneng,sprtprsn,srcbelt,teens,trust,union,unrelat,version,visitors,vote04,weekswrk,whoelse1,whoelse2,whoelse3,whoelse4,whoelse5,whoelse6,widowed,wksub,wksup,wrkgovt,wrkslf,wrkstat,wtss,wtssall,wtssnr,xnorcsiz,year,zodiac
3124,2.0,2092.0,3.0,,1.0,71.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,1935.0,1.0,39695.0,1.0,1.0,414.0,3.0,2.0,1.0,17.0,10.0,14.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,,5.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3125.0,4.0,12.0,18.0,641.0,34.0,1.0,1.0,1.0,2.0,0.40000000596046448,5329.0,5123.0,78.0,3.0,3.0,1.0,2.0,2.0,2.0,435.0,70.0,,2.0,1.0,0.0,5.0,3.0,3.0,6.0,2.0,28.0,0.0,3.0,1.0,1.0,2.0,25582.5,1.0,8.0,8.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,552.0,9.0,2.0,2.0,32.400001525878906,2.0,3.0,186.0,1.0,2.0,5.0,0.0,,,,4.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,3.0
3125,2.0,2092.0,1.0,1.0,2.0,37.0,5.0,1.0,,,,,2.0,,1969.0,1.0,105852.0,2.0,,523.0,4.0,2.0,2.0,20.0,25.0,25.0,1.0,2.0,,3.0,,,1.0,1.0,2.0,,1.0,2.0,,,,1.0,22.0,1.0,4.0,11.0,1.0,4.0,3126.0,,12.0,23.0,842.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,2190.0,1229.0,53.0,1.0,,1.0,,,,14.0,35.0,35.0,,1.0,,3.0,,3.0,4.0,,64.0,1.0,,1.0,1.0,,68220.0,,8.0,8.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,2.0,,3.0,,,,2.0,,2.0,1.0,552.0,9.0,,,85.099998474121094,1.0,,186.0,1.0,,5.0,0.0,2.0,2.0,0.0,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.74000000953674316,2.0,2006.0,1.0
3126,2.0,2092.0,1.0,1.0,4.0,24.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,1982.0,1.0,88211.0,1.0,2.0,425.0,3.0,2.0,4.0,17.0,15.0,15.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,,1.0,,2.0,1.0,102.0,1.0,1.0,4.0,3127.0,3.0,12.0,22.0,410.0,61.0,1.0,1.0,1.0,2.0,11.300000190734863,9710.0,9333.0,100.0,5.0,1.0,1.0,2.0,2.0,1.0,883.0,54.0,52.0,2.0,1.0,0.0,5.0,1.0,3.0,5.0,6.0,27.0,0.0,3.0,1.0,1.0,1.0,56850.0,2.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,552.0,9.0,3.0,2.0,34.299999237060547,1.0,1.0,186.0,1.0,3.0,5.0,0.0,3.0,4.0,0.0,5.0,0.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.7200000286102295,1.7186000347137451,1.4800000190734863,2.0,2006.0,3.0
3127,2.0,2092.0,5.0,,3.0,46.0,0.0,0.0,,,,,0.0,,1960.0,1.0,14334.0,1.0,,423.0,1.0,2.0,1.0,16.0,14.0,14.0,1.0,3.0,,1.0,,,1.0,1.0,3.0,,2.0,,,,,3.0,11.0,1.0,,,1.0,3.0,3128.0,,10.0,11.0,402.0,34.0,1.0,1.0,1.0,2.0,0.40000000596046448,9859.0,8322.0,79.0,5.0,,1.0,,,,809.0,45.0,,,1.0,,2.0,,3.0,1.0,,28.0,0.0,,1.0,1.0,,9238.125,,8.0,8.0,,1.0,,,,1.0,,1.0,,4.0,,4.0,,,,1.0,,1.0,1.0,552.0,9.0,,,33.200000762939453,2.0,,186.0,1.0,,5.0,0.0,2.0,4.0,0.0,7.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.2899999618530273,1.2890000343322754,1.1100000143051147,2.0,2006.0,6.0
3128,2.0,2092.0,1.0,1.0,2.0,46.0,1.0,0.0,2.0,2.0,1.0,,2.0,2.0,1960.0,1.0,,1.0,2.0,630.0,1.0,2.0,4.0,12.0,21.0,35.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3129.0,2.0,,,721.0,48.0,1.0,1.0,15.0,2.0,1.7999999523162842,3410.0,4114.0,113.0,1.0,3.0,1.0,2.0,3.0,1.0,347.0,44.0,42.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,39.0,0.0,3.0,1.0,1.0,2.0,,2.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,552.0,9.0,2.0,2.0,33.799999237060547,2.0,4.0,186.0,1.0,3.0,5.0,0.0,2.0,,0.0,1.0,0.0,1.0,52.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.9099999666213989,1.9096000194549561,1.6499999761581421,2.0,2006.0,8.0
3129,2.0,2092.0,3.0,5.0,3.0,19.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1987.0,1.0,,2.0,2.0,329.0,0.0,2.0,1.0,11.0,14.0,14.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,,,1.0,3.0,3130.0,3.0,,,,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,,,55.0,5.0,1.0,1.0,3.0,2.0,1.0,,52.0,18.0,1.0,1.0,0.0,4.0,2.0,3.0,4.0,6.0,,0.0,4.0,1.0,1.0,1.0,,2.0,8.0,8.0,1.0,1.0,3.0,2.0,2.0,1.0,41.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,552.0,9.0,1.0,2.0,,1.0,2.0,186.0,1.0,4.0,5.0,0.0,2.0,,0.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,6.0,0.86000001430511475,0.85930001735687256,0.74000000953674316,2.0,2006.0,8.0
3130,2.0,2092.0,1.0,1.0,2.0,79.0,6.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,1927.0,2.0,20950.0,3.0,2.0,329.0,3.0,2.0,1.0,16.0,24.0,,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,6.0,0.0,2.0,,2.0,1.0,3.0,1.0,1.0,2.0,3131.0,2.0,11.0,14.0,60.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,220.0,2142.0,85.0,1.0,3.0,1.0,2.0,1.0,1.0,53.0,79.0,75.0,1.0,1.0,0.0,5.0,4.0,3.0,5.0,2.0,69.0,0.0,,1.0,1.0,,13501.875,2.0,8.0,8.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,552.0,9.0,2.0,2.0,86.5,1.0,4.0,186.0,1.0,2.0,5.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,2.0,2.0,5.0,0.86000001430511475,0.85930001735687256,0.74000000953674316,2.0,2006.0,8.0
3131,2.0,2092.0,5.0,,1.0,34.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1972.0,2.0,39695.0,2.0,2.0,518.0,4.0,6.0,1.0,19.0,24.0,24.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,,5.0,0.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,3132.0,4.0,12.0,18.0,842.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,1330.0,2331.0,112.0,5.0,3.0,1.0,2.0,1.0,1.0,156.0,34.0,,2.0,1.0,0.0,5.0,2.0,2.0,6.0,2.0,64.0,0.0,3.0,1.0,1.0,1.0,25582.5,2.0,9.0,8.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,552.0,9.0,1.0,2.0,78.5,2.0,0.0,186.0,1.0,2.0,5.0,0.0,3.0,1.0,,2.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,5.0
3132,2.0,2092.0,1.0,1.0,2.0,49.0,7.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1957.0,1.0,123496.0,1.0,2.0,422.0,1.0,2.0,2.0,12.0,8.0,8.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,3133.0,3.0,12.0,24.0,820.0,61.0,1.0,1.0,1.0,2.0,11.300000190734863,3000.0,1240.0,93.0,1.0,3.0,1.0,2.0,2.0,2.0,303.0,49.0,49.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,51.0,0.0,2.0,1.0,1.0,2.0,79590.0,2.0,8.0,8.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,552.0,9.0,1.0,1.0,51.900001525878906,2.0,2.0,186.0,1.0,1.0,5.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.74000000953674316,2.0,2006.0,11.0
3133,2.0,2092.0,3.0,,1.0,42.0,5.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1964.0,1.0,105852.0,1.0,2.0,802.0,4.0,2.0,1.0,19.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,,6.0,0.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,3134.0,4.0,12.0,23.0,841.0,60.0,1.0,1.0,1.0,2.0,2.0,1219.0,2421.0,155.0,3.0,2.0,1.0,,2.0,1.0,178.0,45.0,,2.0,1.0,0.0,5.0,1.0,3.0,5.0,3.0,75.0,0.0,4.0,1.0,1.0,2.0,68220.0,2.0,8.0,8.0,4.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,552.0,9.0,1.0,2.0,92.300003051757812,2.0,2.0,186.0,1.0,2.0,5.0,0.0,1.0,4.0,,5.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.94999998807907104,0.95480000972747803,0.81999999284744263,2.0,2006.0,12.0
3134,2.0,2092.0,,,1.0,63.0,0.0,0.0,,,,,0.0,,1943.0,1.0,,2.0,,323.0,1.0,6.0,0.0,14.0,,,4.0,1.0,,3.0,,,1.0,1.0,3.0,,1.0,,,,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3135.0,,,,421.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,,,47.0,,,2.0,,,,,63.0,,,1.0,,0.0,,3.0,3.0,,,0.0,,1.0,1.0,,,,9.0,8.0,,1.0,,,,1.0,,1.0,,4.0,,4.0,,,,1.0,,1.0,1.0,552.0,9.0,,,,1.0,,186.0,1.0,,5.0,0.0,2.0,1.0,,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,,,1.0,2.0,5.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,
3135,2.0,2092.0,5.0,,1.0,36.0,2.0,0.0,,,,,0.0,,1970.0,1.0,59542.0,3.0,,401.0,3.0,7.0,1.0,17.0,14.0,,3.0,1.0,,3.0,,,2.0,1.0,2.0,,1.0,,,,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3136.0,,12.0,20.0,882.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,220.0,2142.0,43.0,5.0,,2.0,,,,53.0,36.0,,,1.0,,2.0,,6.0,3.0,,69.0,0.0,,1.0,1.0,,38373.75,,1.0,8.0,,1.0,,,,1.0,,1.0,,2.0,,3.0,,,,1.0,,1.0,1.0,552.0,9.0,,,86.5,1.0,,186.0,1.0,,5.0,0.0,2.0,4.0,,7.0,0.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,
3136,2.0,2092.0,5.0,,1.0,25.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1981.0,1.0,28668.0,2.0,2.0,311.0,3.0,7.0,1.0,16.0,33.0,33.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,,5.0,0.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,3137.0,4.0,12.0,16.0,841.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,1219.0,2421.0,147.0,5.0,3.0,1.0,1.0,2.0,3.0,234.0,24.0,,1.0,1.0,0.0,0.0,3.0,6.0,2.0,1.0,57.0,0.0,2.0,1.0,1.0,2.0,18476.25,2.0,0.0,8.0,5.0,1.0,,2.0,2.0,1.0,,1.0,,3.0,3.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,552.0,9.0,2.0,2.0,57.099998474121094,2.0,1.0,186.0,1.0,1.0,5.0,0.0,1.0,4.0,,2.0,0.0,1.0,50.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,1.0
3137,2.0,2092.0,1.0,1.0,2.0,24.0,5.0,0.0,2.0,2.0,1.0,,0.0,3.0,1982.0,1.0,39695.0,1.0,3.0,318.0,1.0,7.0,2.0,16.0,7.0,8.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3138.0,2.0,12.0,18.0,832.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,5900.0,5110.0,71.0,1.0,2.0,1.0,2.0,2.0,1.0,469.0,23.0,26.0,1.0,1.0,0.0,2.0,3.0,6.0,4.0,1.0,25.0,0.0,4.0,1.0,1.0,1.0,25582.5,1.0,8.0,8.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,552.0,9.0,1.0,1.0,34.400001525878906,2.0,8.0,186.0,1.0,2.0,5.0,0.0,,,0.0,4.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,0.86000001430511475,0.85930001735687256,0.74000000953674316,2.0,2006.0,3.0
3138,2.0,2092.0,3.0,,1.0,66.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1940.0,1.0,14334.0,2.0,1.0,312.0,1.0,8.0,1.0,14.0,8.0,8.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,,2.0,0.0,3.0,,1.0,1.0,1.0,4.0,1.0,1.0,3139.0,2.0,10.0,11.0,832.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,5999.0,5132.0,128.0,3.0,3.0,1.0,2.0,2.0,1.0,447.0,65.0,,2.0,1.0,0.0,4.0,3.0,3.0,5.0,5.0,42.0,0.0,4.0,1.0,1.0,2.0,9238.125,2.0,9.0,8.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,4.0,1.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,552.0,9.0,3.0,2.0,29.299999237060547,2.0,1.0,186.0,1.0,4.0,5.0,0.0,2.0,4.0,,5.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,5.0
3139,2.0,2092.0,5.0,,1.0,21.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1985.0,1.0,16539.0,1.0,2.0,317.0,1.0,7.0,1.0,12.0,21.0,14.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,,5.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3140.0,3.0,10.0,12.0,621.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,3311.0,4211.0,109.0,5.0,2.0,1.0,2.0,2.0,1.0,276.0,20.0,,2.0,1.0,0.0,4.0,1.0,6.0,4.0,5.0,29.0,0.0,2.0,1.0,1.0,2.0,10659.375,2.0,8.0,8.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,4.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,552.0,9.0,3.0,2.0,33.099998474121094,1.0,6.0,186.0,1.0,2.0,5.0,0.0,2.0,4.0,,6.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,3.0
3140,2.0,2092.0,2.0,,1.0,84.0,6.0,0.0,,,,,3.0,,1922.0,1.0,28668.0,4.0,,511.0,0.0,8.0,1.0,11.0,11.0,,3.0,1.0,,3.0,,,2.0,1.0,2.0,,2.0,,,,,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3141.0,,12.0,16.0,612.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,3211.0,4115.0,34.0,2.0,,1.0,,,,313.0,84.0,,,1.0,,6.0,,2.0,7.0,,46.0,0.0,,1.0,1.0,,18476.25,,8.0,8.0,,1.0,,,,1.0,,1.0,,11.0,,1.0,,,,1.0,,1.0,1.0,552.0,9.0,,,38.400001525878906,2.0,,186.0,1.0,,5.0,0.0,2.0,4.0,,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,,,2.0,2.0,5.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,
3141,2.0,2092.0,5.0,5.0,2.0,39.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,1967.0,1.0,105852.0,1.0,2.0,424.0,2.0,10.0,1.0,14.0,15.0,15.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,7.0,5.0,1.0,2.0,3142.0,4.0,12.0,23.0,700.0,61.0,1.0,1.0,1.0,2.0,11.300000190734863,830.0,2149.0,96.0,5.0,2.0,1.0,1.0,1.0,1.0,26.0,49.0,38.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,5.0,61.0,0.0,4.0,1.0,1.0,2.0,68220.0,2.0,8.0,8.0,2.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,8.0,1.0,552.0,9.0,1.0,2.0,82.699996948242188,2.0,1.0,186.0,1.0,2.0,5.0,0.0,2.0,4.0,,6.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,0.86000001430511475,0.85930001735687256,0.74000000953674316,2.0,2006.0,8.0
3142,2.0,2092.0,5.0,5.0,2.0,36.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1970.0,1.0,24258.0,1.0,3.0,424.0,2.0,2.0,1.0,14.0,8.0,8.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,9.0,6.0,1.0,2.0,3143.0,2.0,12.0,15.0,21.0,61.0,1.0,1.0,1.0,2.0,11.300000190734863,6270.0,9211.0,97.0,5.0,1.0,1.0,1.0,2.0,1.0,486.0,35.0,27.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,5.0,29.0,0.0,3.0,1.0,1.0,2.0,15633.75,2.0,8.0,8.0,1.0,1.0,8.0,1.0,2.0,1.0,16.0,1.0,16.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,552.0,9.0,2.0,2.0,31.399999618530273,1.0,2.0,186.0,1.0,1.0,5.0,0.0,,,2.0,4.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,0.86000001430511475,0.85930001735687256,0.74000000953674316,2.0,2006.0,4.0
3143,2.0,2092.0,3.0,,1.0,57.0,3.0,0.0,,,,,3.0,,1949.0,1.0,178266.0,2.0,,323.0,4.0,2.0,1.0,20.0,19.0,19.0,2.0,2.0,,3.0,,,2.0,1.0,2.0,,1.0,1.0,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3144.0,,12.0,25.0,812.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,610.0,2221.0,55.0,3.0,,2.0,,,,84.0,54.0,12.0,,1.0,,2.0,,3.0,2.0,,86.0,1.0,,1.0,1.0,,144502.71713999999,,0.0,8.0,,1.0,3.0,,,1.0,41.0,1.0,4.0,1.0,,3.0,,,,1.0,,1.0,1.0,552.0,9.0,,,97.199996948242188,1.0,,186.0,1.0,,5.0,0.0,2.0,4.0,0.0,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,4.0
3144,2.0,2092.0,5.0,,1.0,36.0,0.0,0.0,,,,,0.0,,1970.0,1.0,12129.0,1.0,,428.0,1.0,7.0,1.0,13.0,11.0,14.0,2.0,1.0,,3.0,,,1.0,1.0,3.0,,1.0,,,,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3145.0,,9.0,10.0,831.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,5999.0,5132.0,65.0,5.0,,1.0,,,,447.0,36.0,,,1.0,,2.0,,3.0,3.0,,42.0,0.0,,1.0,1.0,,7816.875,,8.0,8.0,,1.0,,,,1.0,,1.0,,4.0,,4.0,,,,1.0,,1.0,1.0,552.0,9.0,,,29.299999237060547,1.0,,186.0,1.0,,5.0,0.0,1.0,4.0,,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,1.0
3145,2.0,2092.0,1.0,1.0,3.0,21.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1985.0,1.0,20950.0,2.0,3.0,429.0,1.0,8.0,2.0,14.0,30.0,17.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,3.0,,2.0,5.0,44.0,1.0,2.0,3.0,3146.0,3.0,11.0,14.0,641.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,5329.0,5123.0,80.0,1.0,3.0,1.0,2.0,2.0,1.0,435.0,24.0,20.0,1.0,1.0,0.0,2.0,2.0,6.0,4.0,1.0,28.0,0.0,,3.0,16.0,1.0,13501.875,2.0,8.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,552.0,9.0,3.0,1.0,32.400001525878906,2.0,2.0,186.0,1.0,2.0,5.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,40.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,1.2899999618530273,1.2890000343322754,1.1100000143051147,2.0,2006.0,2.0
3146,2.0,2092.0,2.0,,1.0,89.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1917.0,3.0,33079.0,1.0,2.0,322.0,0.0,8.0,0.0,10.0,8.0,8.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,,5.0,0.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,3147.0,2.0,12.0,17.0,641.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,5329.0,5123.0,90.0,2.0,3.0,1.0,2.0,2.0,1.0,435.0,91.0,,2.0,1.0,0.0,1.0,3.0,3.0,4.0,5.0,28.0,0.0,3.0,1.0,1.0,2.0,21318.75,2.0,7.0,8.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,4.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,552.0,9.0,2.0,2.0,32.400001525878906,2.0,9.0,186.0,1.0,4.0,5.0,0.0,2.0,4.0,,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,2.0,2.0,5.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,7.0
3147,2.0,2092.0,5.0,,1.0,40.0,7.0,0.0,,,1.0,1.0,0.0,3.0,1966.0,2.0,,4.0,,322.0,3.0,8.0,1.0,18.0,23.0,23.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,6.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3148.0,3.0,,,740.0,29.0,1.0,1.0,1.0,2.0,0.40000000596046448,830.0,2131.0,138.0,5.0,3.0,1.0,2.0,2.0,2.0,64.0,40.0,,1.0,1.0,0.0,6.0,2.0,6.0,7.0,2.0,74.0,0.0,,1.0,1.0,1.0,,1.0,9.0,8.0,8.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,552.0,9.0,3.0,1.0,83.699996948242188,1.0,2.0,186.0,1.0,1.0,5.0,0.0,2.0,4.0,,6.0,0.0,1.0,51.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,2.0,2.0,4.0,0.43000000715255737,0.42969998717308044,0.37000000476837158,2.0,2006.0,
